country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-02-2025 17:00:00,17.349694,78.451437,NH3,4,10
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",14-02-2025 17:00:00,26.8458805,80.9365541,PM10,10,191
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",14-02-2025 17:00:00,26.8458805,80.9365541,NO2,45,99
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",14-02-2025 17:00:00,26.8458805,80.9365541,NH3,10,25
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",14-02-2025 17:00:00,26.83399722,80.8917361,PM2.5,58,215
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",14-02-2025 17:00:00,26.83399722,80.8917361,PM10,72,137
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",14-02-2025 17:00:00,26.83399722,80.8917361,NO2,46,60
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",14-02-2025 17:00:00,26.83399722,80.8917361,NH3,5,19
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",14-02-2025 17:00:00,26.83399722,80.8917361,OZONE,2,81
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",14-02-2025 17:00:00,28.999264,77.7590354,PM10,101,145
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",14-02-2025 17:00:00,28.999264,77.7590354,NH3,6,8
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",14-02-2025 17:00:00,28.999264,77.7590354,SO2,8,30
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",14-02-2025 17:00:00,28.9535882,77.7622941,NO2,25,43
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",14-02-2025 17:00:00,25.32393,82.99687,SO2,27,28
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",14-02-2025 17:00:00,27.5714090,77.6557570,CO,22,33
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",14-02-2025 17:00:00,27.5714090,77.6557570,OZONE,10,12
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",14-02-2025 17:00:00,30.269444,78.044167,SO2,1,4
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",14-02-2025 17:00:00,29.2124114,78.9611753,PM2.5,43,124
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",14-02-2025 17:00:00,29.2124114,78.9611753,SO2,5,9
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",14-02-2025 17:00:00,30.075911,78.2859547,PM2.5,37,87
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",14-02-2025 17:00:00,30.075911,78.2859547,NH3,5,10
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",14-02-2025 17:00:00,30.075911,78.2859547,SO2,5,7
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",14-02-2025 17:00:00,28.2348927,77.8683002,OZONE,5,15
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",14-02-2025 17:00:00,26.766433,80.927299,CO,9,15
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",14-02-2025 17:00:00,26.868120,81.005119,PM2.5,42,168
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",14-02-2025 17:00:00,26.868120,81.005119,SO2,10,12
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",14-02-2025 17:00:00,26.868120,81.005119,CO,29,37
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",14-02-2025 17:00:00,26.906111,80.948222,PM10,102,170
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",14-02-2025 17:00:00,26.906111,80.948222,OZONE,6,46
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",14-02-2025 17:00:00,26.90723,80.98579,OZONE,NA,NA
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",14-02-2025 17:00:00,28.88528,78.73880,NH3,4,4
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",14-02-2025 17:00:00,28.856664,78.772638,PM2.5,24,54
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",14-02-2025 17:00:00,28.856664,78.772638,PM10,46,106
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",14-02-2025 17:00:00,28.849399,78.742362,PM2.5,13,30
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",14-02-2025 17:00:00,28.849399,78.742362,PM10,36,106
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",14-02-2025 17:00:00,28.849399,78.742362,CO,17,20
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",14-02-2025 17:00:00,28.802625,78.753728,NH3,5,5
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",14-02-2025 17:00:00,29.063510,77.709723,PM10,58,108
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",14-02-2025 17:00:00,29.063510,77.709723,NO2,4,25
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",14-02-2025 17:00:00,29.063510,77.709723,NH3,12,22
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",14-02-2025 17:00:00,28.83526,78.74460,NH3,4,4
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",14-02-2025 17:00:00,28.83526,78.74460,CO,20,26
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",14-02-2025 17:00:00,28.83526,78.74460,OZONE,10,31
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",14-02-2025 17:00:00,28.840739,78.697531,SO2,2,22
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",14-02-2025 17:00:00,28.802625,78.753728,CO,16,49
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",14-02-2025 17:00:00,29.4723508,77.7194031,SO2,10,41
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",14-02-2025 17:00:00,29.4723508,77.7194031,CO,26,49
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",14-02-2025 17:00:00,28.6245479,77.3577104,CO,28,40
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",14-02-2025 17:00:00,28.6245479,77.3577104,OZONE,15,55
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",14-02-2025 17:00:00,28.5898,77.3101,PM2.5,18,62
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",14-02-2025 17:00:00,28.5898,77.3101,OZONE,10,58
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",14-02-2025 17:00:00,28.569230,77.393848,NH3,4,9
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",14-02-2025 17:00:00,25.44919916 ,81.82735986 ,PM10,13,56
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",14-02-2025 17:00:00,25.44919916 ,81.82735986 ,NH3,10,13
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",14-02-2025 17:00:00,25.44919916 ,81.82735986 ,SO2,9,35
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",14-02-2025 17:00:00,23.685297,86.945968,OZONE,14,52
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",14-02-2025 17:00:00,23.6979360,86.9443950,CO,19,84
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",14-02-2025 17:00:00,23.616515,87.119133,PM2.5,56,190
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",14-02-2025 17:00:00,25.3505986,82.9083074,PM2.5,11,36
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",14-02-2025 17:00:00,25.3505986,82.9083074,SO2,15,19
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",14-02-2025 17:00:00,25.262326,82.995408,OZONE,1,9
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",14-02-2025 17:00:00,23.567923,87.306843,NH3,1,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",14-02-2025 17:00:00,23.567923,87.306843,OZONE,5,224
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",14-02-2025 17:00:00,23.5404352,87.2892225,PM2.5,98,312
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",14-02-2025 17:00:00,22.06047,88.109737,NO2,15,84
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",14-02-2025 17:00:00,22.06047,88.109737,CO,24,93
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",14-02-2025 17:00:00,22.629801,88.352017,SO2,7,13
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",14-02-2025 17:00:00,22.629801,88.352017,OZONE,1,70
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",14-02-2025 17:00:00,22.554954,88.292568,PM2.5,45,312
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",14-02-2025 17:00:00,22.6025571,88.3105664,OZONE,6,159
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",14-02-2025 17:00:00,22.611968,88.347422,NO2,NA,NA
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",14-02-2025 17:00:00,22.611968,88.347422,NH3,4,5
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",14-02-2025 17:00:00,22.556640,88.342674,NO2,39,176
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",14-02-2025 17:00:00,22.556640,88.342674,OZONE,25,84
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",14-02-2025 17:00:00,22.49929,88.36917,PM10,94,341
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",14-02-2025 17:00:00,22.49929,88.36917,CO,26,109
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",14-02-2025 17:00:00,22.49929,88.36917,OZONE,8,75
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",14-02-2025 17:00:00,22.51106,88.35142,PM2.5,39,233
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",14-02-2025 17:00:00,22.51106,88.35142,OZONE,6,133
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",14-02-2025 17:00:00,22.5448082,88.3403691,PM2.5,28,231
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",14-02-2025 17:00:00,22.5448082,88.3403691,NO2,18,72
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",14-02-2025 17:00:00,22.5448082,88.3403691,SO2,4,13
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14-02-2025 17:00:00,14.465052,78.824187,PM10,61,114
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14-02-2025 17:00:00,14.465052,78.824187,NO2,12,22
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",14-02-2025 17:00:00,16.9872867,81.7363176,NH3,4,11
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",14-02-2025 17:00:00,16.9872867,81.7363176,CO,6,127
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",14-02-2025 17:00:00,13.67,79.35,PM10,40,110
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",14-02-2025 17:00:00,13.67,79.35,NO2,19,45
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",14-02-2025 17:00:00,13.67,79.35,SO2,4,29
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",14-02-2025 17:00:00,13.615387,79.409230,NO2,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",14-02-2025 17:00:00,25.567520,83.966379,NO2,4,5
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",14-02-2025 17:00:00,25.567520,83.966379,NH3,4,4
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",14-02-2025 17:00:00,25.7808257,84.7446768,CO,8,20
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",14-02-2025 17:00:00,24.7955,84.9994,NO2,1,11
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",14-02-2025 17:00:00,24.7955,84.9994,SO2,17,19
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",14-02-2025 17:00:00,24.7955,84.9994,CO,40,85
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",14-02-2025 17:00:00,26.80365,84.51954,NO2,27,29
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",14-02-2025 17:00:00,26.80365,84.51954,OZONE,22,27
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",14-02-2025 17:00:00,25.251013,86.989001,NO2,19,36
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",14-02-2025 17:00:00,25.251013,86.989001,OZONE,15,20
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-02-2025 17:00:00,25.265194,87.012947,NO2,11,12
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-02-2025 17:00:00,25.265194,87.012947,OZONE,27,88
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",14-02-2025 17:00:00,16.554731,80.649110,NO2,10,11
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",14-02-2025 17:00:00,16.554731,80.649110,SO2,15,49
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",14-02-2025 17:00:00,26.071318,91.87488,PM2.5,100,447
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",14-02-2025 17:00:00,26.071318,91.87488,PM10,129,442
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",14-02-2025 17:00:00,26.071318,91.87488,SO2,5,23
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",14-02-2025 17:00:00,26.349082,92.68449,PM10,24,157
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",14-02-2025 17:00:00,26.349082,92.68449,CO,32,81
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",14-02-2025 17:00:00,26.446912,91.439057,NH3,1,2
India,Assam,Silchar,"Tarapur, Silchar - PCBA",14-02-2025 17:00:00,24.82827,92.79525,NO2,2,2
India,Assam,Silchar,"Tarapur, Silchar - PCBA",14-02-2025 17:00:00,24.82827,92.79525,CO,25,32
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",14-02-2025 17:00:00,16.536107,80.594233,PM10,43,60
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",14-02-2025 17:00:00,16.486692,80.699436,SO2,11,16
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",14-02-2025 17:00:00,16.486692,80.699436,OZONE,20,31
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",14-02-2025 17:00:00,16.509717,80.612222,PM2.5,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",14-02-2025 17:00:00,16.509717,80.612222,OZONE,1,40
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-02-2025 17:00:00,24.762518,84.982348,NH3,3,4
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-02-2025 17:00:00,24.762518,84.982348,CO,50,78
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-02-2025 17:00:00,25.697189,85.245900,SO2,1,8
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",14-02-2025 17:00:00,26.187500,91.744194,SO2,11,26
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",14-02-2025 17:00:00,26.181742,91.78063,SO2,16,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",14-02-2025 17:00:00,26.181742,91.78063,OZONE,1,4
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",14-02-2025 17:00:00,16.5150833,80.5181667,NO2,8,20
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",14-02-2025 17:00:00,16.5150833,80.5181667,NH3,3,4
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",14-02-2025 17:00:00,25.5626095,84.663264,NH3,1,1
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",14-02-2025 17:00:00,22.1910172,83.5197009,OZONE,7,17
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",14-02-2025 17:00:00,21.258815,81.578979,PM10,35,84
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",14-02-2025 17:00:00,21.258815,81.578979,NH3,6,7
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",14-02-2025 17:00:00,21.219665,81.630094,PM2.5,18,46
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",14-02-2025 17:00:00,21.219665,81.630094,PM10,36,148
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",14-02-2025 17:00:00,21.237755,81.705301,PM2.5,26,76
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",14-02-2025 17:00:00,21.237755,81.705301,PM10,48,71
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",14-02-2025 17:00:00,21.237755,81.705301,NO2,23,31
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",14-02-2025 17:00:00,21.237755,81.705301,NH3,3,3
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",14-02-2025 17:00:00,21.237755,81.705301,SO2,5,16
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",14-02-2025 17:00:00,21.237755,81.705301,CO,18,40
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",14-02-2025 17:00:00,22.368195,82.746431,PM2.5,32,64
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",14-02-2025 17:00:00,22.368195,82.746431,OZONE,4,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",14-02-2025 17:00:00,22.348441,82.549611,NH3,1,3
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",14-02-2025 17:00:00,22.126650,83.483212,NO2,26,44
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",14-02-2025 17:00:00,22.1910172,83.5197009,NO2,NA,NA
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-02-2025 17:00:00,26.11442,85.39813,PM10,102,181
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-02-2025 17:00:00,26.11442,85.39813,SO2,1,11
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-02-2025 17:00:00,26.11442,85.39813,OZONE,23,43
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",14-02-2025 17:00:00,26.1403345,85.3650192,OZONE,10,41
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",14-02-2025 17:00:00,26.1209,85.3647,PM2.5,48,371
India,Bihar,Patna,"Samanpura, Patna - BSPCB",14-02-2025 17:00:00,25.596727,85.085624,PM2.5,66,158
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",14-02-2025 17:00:00,25.366336,87.117468,PM10,19,66
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",14-02-2025 17:00:00,25.366336,87.117468,NO2,8,18
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",14-02-2025 17:00:00,25.366336,87.117468,NH3,3,3
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",14-02-2025 17:00:00,25.366336,87.117468,OZONE,22,39
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",14-02-2025 17:00:00,21.224231,81.408350,NO2,17,90
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",14-02-2025 17:00:00,21.224231,81.408350,NH3,5,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",14-02-2025 17:00:00,21.224231,81.408350,CO,4,72
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",14-02-2025 17:00:00,22.08815,82.13737,PM10,26,92
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",14-02-2025 17:00:00,25.592539,85.227158,NH3,2,7
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",14-02-2025 17:00:00,25.610369,85.132568,OZONE,24,25
India,Bihar,Patna,"Muradpur, Patna - BSPCB",14-02-2025 17:00:00,25.619651,85.147382,PM2.5,20,372
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",14-02-2025 17:00:00,30.735567,76.775714,PM10,43,85
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",14-02-2025 17:00:00,21.194815,81.314770,PM2.5,18,39
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-02-2025 17:00:00,27.308328,84.531742,PM2.5,43,355
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-02-2025 17:00:00,27.308328,84.531742,NO2,2,7
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-02-2025 17:00:00,27.308328,84.531742,NH3,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",14-02-2025 17:00:00,25.859655,85.77944,PM2.5,12,42
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",14-02-2025 17:00:00,25.859655,85.77944,OZONE,2,7
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",14-02-2025 17:00:00,28.498571,77.264840,PM2.5,40,140
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",14-02-2025 17:00:00,28.498571,77.264840,SO2,20,39
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",14-02-2025 17:00:00,28.5627763,77.1180053,PM2.5,38,102
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",14-02-2025 17:00:00,28.5627763,77.1180053,NO2,37,50
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",14-02-2025 17:00:00,28.5627763,77.1180053,OZONE,12,97
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",14-02-2025 17:00:00,28.6811736,77.3025234,NH3,10,11
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",14-02-2025 17:00:00,28.6811736,77.3025234,OZONE,9,56
India,Delhi,Delhi,"ITO, Delhi - CPCB",14-02-2025 17:00:00,28.628624,77.241060,NO2,23,71
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",14-02-2025 17:00:00,28.732820,77.170633,PM2.5,57,233
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-02-2025 17:00:00,28.580280,77.233829,PM2.5,23,107
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-02-2025 17:00:00,28.580280,77.233829,SO2,9,27
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",14-02-2025 17:00:00,28.588333,77.221667,SO2,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",14-02-2025 17:00:00,28.5918245,77.2273074,PM2.5,25,101
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",14-02-2025 17:00:00,21.371751,81.664929,OZONE,3,3
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",14-02-2025 17:00:00,22.06631475,83.33820077,NO2,12,74
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",14-02-2025 17:00:00,22.06631475,83.33820077,OZONE,12,43
India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-02-2025 17:00:00,28.815329,77.153010,SO2,8,17
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-02-2025 17:00:00,28.647622,77.3158090,NO2,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",14-02-2025 17:00:00,28.5918245,77.2273074,NO2,6,24
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",14-02-2025 17:00:00,28.611281,77.237738,PM2.5,47,147
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",14-02-2025 17:00:00,28.611281,77.237738,NH3,5,8
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",14-02-2025 17:00:00,28.636429,77.201067,PM2.5,45,173
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",14-02-2025 17:00:00,28.567890,77.250515,PM10,97,185
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",14-02-2025 17:00:00,28.567890,77.250515,NH3,5,6
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",14-02-2025 17:00:00,28.6573814,77.1585447,PM2.5,NA,NA
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",14-02-2025 17:00:00,28.623763,77.287209,SO2,3,6
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-02-2025 17:00:00,28.7256504,77.2011573,NO2,21,26
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",14-02-2025 17:00:00,28.656756,77.227234,NO2,57,262
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",14-02-2025 17:00:00,28.656756,77.227234,NH3,4,7
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",14-02-2025 17:00:00,28.656756,77.227234,CO,105,110
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",14-02-2025 17:00:00,28.60909,77.0325413,PM2.5,91,235
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",14-02-2025 17:00:00,28.570173,76.933762,SO2,15,22
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-02-2025 17:00:00,28.695381,77.181665,PM2.5,47,217
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-02-2025 17:00:00,28.695381,77.181665,NH3,7,9
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-02-2025 17:00:00,28.695381,77.181665,OZONE,23,113
